id,Batch_Log_ID,prod
8557,AFYC6T0WMU,LQC
8558,AFYC6NDXX0,LQD
8559,AFYC6G7QJU,LQE
8560,AFYC6G5J0U,LQF
8561,AFYC6G0WMX,LQG
8562,AFYC6AAB56,LQH
8563,AFYC64LFBI,LQI
8564,AFYC5VGZI7,LQJ
8565,AFYC5R5MHJ,LQK
8566,AFYC5R0ED6,LQL
8567,AFYC5JHZ6L,LQM
8568,AFYC5JHLHC,LQN
8569,AFYC5ICUGA,LQO
8570,AFYC5I8JMR,LQP
8571,AFYC4YPLZR,LQQ
8572,AFYC4LFJ6G,LQR
8573,AFYC4DHSM9,LQS
8574,AFYC4CX33X,LQT
8575,AFYBPNB2MP,LQU
8576,AFYBPJL24P,LQV
8577,AFYBPJG2AZ,LQW
8578,AFYBPHWXX9,LQX
8579,AFYBP54N96,LQY
8580,AFYBP4KI9Z,LQZ
8581,AFYBNPNM6V,LRA
8582,AFYBNL4PUR,LRB
8583,AFYBNI2KNF,LRC
8584,AFYBNE990A,LRD
8585,AFYBN7PDQQ,LRE
8586,AFYBN5QWDY,LRF
8587,AFYBN05ZNB,LRG
8588,AFYBMZBU81,LRH
8589,AFYBMZ8773,LRI
8590,AFYBMU0K7X,LRJ
8591,AFYBMJRV2M,LRK
8592,AFYBMG17ZQ,LRL
8593,AFYBMFC9NB,LRM
8594,AFYBLZRX9C,LRN
8595,AFYBLVFPVL,LRO
8596,AFYBLP7R3T,LRP
8597,AFYBLMP2RR,LRQ
8598,AFYBLLRHVV,LRR
8599,AFYBLIERG3,LRS
8600,AFYBLGWLBW,LRT
8601,AFYBLGPE0E,LRU
8602,AFYBKX419A,LRV
8603,AFYBKNL4ZP,LRW
8604,AFYBKGL32B,LRX
8605,AFYB5IIM5K,LRY
8606,AFYB5HRFK7,LRZ
8607,AFYB5GVE60,LSA
8608,AFYB4PPEQR,LSB
8609,AFYB4NTL32,LSC
8610,AFYB4K0SB9,LSD
8611,AFYB4JYF1J,LSE
8612,AFYB4HTVYH,LSF
8613,AFYB4D9KE4,LSG
8614,AFYB4BTDWF,LSH
8615,AFYB3ZAWKK,LSI
8616,AFYB3ZACC1,LSJ
8617,AFYB3Z9TNP,LSK
8618,AFYB3YRY1E,LSL
8619,AFYB3YR4Y8,LSM
8620,AFYB3JMDB4,LSN
8621,AFYB3F3BL3,LSO
8622,AFYB34WTTY,LSP
8623,AFYB30DE1F,LSQ
8624,AFYB2YKRAJ,LSR
8625,AFYB2U8FFI,LSS
8626,AFYB2U1VU3,LST
8627,AFYB2RZF5S,LSU
8628,AFYB2JWZ32,LSV
8629,AFYB2FMNH1,LSW
8630,AFYB2F3W77,LSX
8631,AFYB1WE9NL,LSY
8632,AFYB1W4YY2,LSZ
8633,AFYB1GKZY0,LTA
8634,AFYB1BA0DK,LTB
8635,AFYB19LR3I,LTC
8636,AFYALLC4TZ,LTD
8637,AFYALKBY6H,LTE
8638,AFYALFY63Z,LTF
8639,AFYALFP7B8,LTG
8640,AFYAL6PRWX,LTH
8641,AFYAL1ASBX,LTI
8642,AFYAKMJQZT,LTJ
8643,AFYAKLTEL8,LTK
8644,AFYAKIDGLM,LTL
8645,AFYAKG6E6W,LTM
8646,AFYAK5JDM6,LTN
8647,AFYAK5HXGC,LTO
8648,AFYAK3MGZC,LTP
8649,AFYAJY38G0,LTQ
8650,AFYAJWQ0V2,LTR
8651,AFYAJSB34Z,LTS
8652,AFYAJH13FS,LTT
8653,AFYAJ4K7KZ,LTU
8654,AFYAJ06US7,LTV
8655,AFYAIZN8B3,LTW
8656,AFYAIXNDRL,LTX
8657,AFYAITQ3ZN,LTY
8658,AFYAILGM5P,LTZ
8659,AFYAIFBJ5N,LUA
8660,AFYAIEBXB7,LUB
8661,AFYAHAACQZ,LUC
8662,AFYA2J0I5T,LUD
8663,AFYA2BYZH5,LUE
8664,AFYA1KPMI1,LUF
8665,AFYA10HQEB,LUG
8666,AFYA0C8RLR,LUH
8667,AFY9ZIV2ZA,LUI
8668,AFY9ZDYIIY,LUJ
8669,AFY9YDE5VK,LUK
8670,AFY9Y8MJIF,LUL
8671,AFY9IBQH7H,LUM
8821,AFY79PI3BF,MAG
8822,AFY79JAQY4,MAH
8823,AFY79D0AJR,MAI
8824,AFY79D034X,MAJ
8825,AFY79AIPAL,MAK
8826,AFY797BS1D,MAL
8827,AFY796ZV1S,MAM
8828,AFY795UY4F,MAN
8829,AFY79026BL,MAO
8830,AFY78RBA0C,MAP
8831,AFY78Q47KP,MAQ
8832,AFY78LP5ZS,MAR
8833,AFY78D7UMZ,MAS
8834,AFY78BY28Q,MAT
8835,AFY7829C6C,MAU
8836,AFY781V8HW,MAV
8837,AFY6T78GZ5,MAW
8838,AFY6T6PNH3,MAX
8839,AFY6T612WX,MAY
8840,AFY6T5W30G,MAZ
8841,AFY6SYYYXA,MBA
8842,AFY6SX5GQE,MBB
8843,AFY6SLICSH,MBC
8844,AFY6SKULS7,MBD
8845,AFY6SDHDG8,MBE
8846,AFY6SDFR1L,MBF
8847,AFY6S8M77P,MBG
8848,AFY6S1G0SY,MBH
8849,AFY6S0Q8L9,MBI
8850,AFY6S0EZZY,MBJ
8851,AFY6RUD39E,MBK
8852,AFY6RUBPNK,MBL
8853,AFY6RSXE34,MBM
8854,AFY6RN8RFQ,MBN
8855,AFY6RMHM8F,MBO
8856,AFY6RLPN70,MBP
8857,AFY6R7UUNH,MBQ
8858,AFY6R2K5QJ,MBR
8859,AFY6QUUK96,MBS
8860,AFY6QTVP19,MBT
8861,AFY6QM9UU9,MBU
8862,AFY6QM9BLI,MBV
8863,AFY6QFEBF9,MBW
8864,AFY6QCCHCS,MBX
8865,AFY6Q9VXM0,MBY
8866,AFY6Q8QIXT,MBZ
8867,AFY6Q4ZL2F,MCA
8868,AFY6Q4LSZ7,MCB
8869,AFY6Q3T11I,MCC
8870,AFY694D8PK,MCD
8871,AFY68ZAM3N,MCE
8872,AFY68PUGBQ,MCF
8873,AFY68CG4PZ,MCG
8874,AFY67Y520A,MCH
8875,AFY66AP446,MCI
8876,AFY669J6L0,MCJ
8877,AFY663H5RV,MCK
8878,AFY5Q11C9D,MCL
8879,AFY5PXML88,MCM
8880,AFY5P4Q8XV,MCN
8881,AFY5P4CAJ7,MCO
8882,AFY5NZ25IM,MCP
8883,AFY5NY6LSX,MCQ
8884,AFY5NL94F6,MCR
8885,AFY5NCBX1H,MCS
8886,AFY5NBV4TP,MCT
8887,AFY5NBNEVR,MCU
8888,AFY5N5YDE4,MCV
8889,AFY5N0E3FA,MCW
8890,AFY5N0AATN,MCX
8891,AFY5MYCRJQ,MCY
8892,AFY5MKS0C2,MCZ
8893,AFY5MJH603,MDA
8894,AFY5MGEYCM,MDB
8895,AFY5MFPJHX,MDC
8896,AFY5M8RL0M,MDD
8897,AFY5M8JPSH,MDE
8898,AFY5M753LK,MDF
8899,AFY5M2PLCR,MDG
8900,AFY5M1PTXI,MDH
8901,AFY5M1K1B6,MDI
8902,AFY5LMZ34N,MDJ
8903,AFY5LEWBPF,MDK
8904,AFY5LAQ9T3,MDL
8905,AFY5L86GL0,MDM
8906,AFY5L7YH39,MDN
8907,AFY5L21XZK,MDO
8908,AFY56942M0,MDP
8909,AFY566L75H,MDQ
8910,AFY5663X7I,MDR
8911,AFY55WFYNW,MDS
8912,AFY55PKZH3,MDT
8913,AFY55GYGRC,MDU
8914,AFY55GFZCR,MDV
8915,AFY54XVEK8,MDW
8916,AFY54VXMKM,MDX
8917,AFY54VE438,MDY
8918,AFY54N7RWV,MDZ
8919,AFY54J0UF0,MEA
8920,AFY54IPHT8,MEB
8921,AFY5435BZH,MEC
8922,AFY53ZR3P1,MED
8923,AFY53RERBA,MEE
8924,AFY53RAHCM,MEF
8925,AFY53LKDG1,MEG
8926,AFY53IY7W1,MEH
8927,AFY53ILW87,MEI
8928,AFY53DD8ZF,MEJ
8929,AFY53D3R0D,MEK
8930,AFY537X155,MEL
8931,AFY5368MJF,MEM
8932,AFY535IADD,MEN
8933,AFY531K61U,MEO
8934,AFY530YGI3,MEP
8935,AFY530UIDS,MEQ
8936,AFY52RMVP8,MER
8937,AFY52A3VWW,MES
8938,AFY52A1J54,MET
8939,AFY521NGHX,MEU
8940,AFY51V732J,MEV
8941,AFY51UV32A,MEW
8942,AFY4M1L90F,MEX
8943,AFY4M04KLT,MEY
8944,AFY4LY9HDU,MEZ
8945,AFY4LMCBLM,MFA
8946,AFY4LFEDB9,MFB
8947,AFY4L2M1RP,MFC
8948,AFY4L1RYY8,MFD
8949,AFY4KVJRUF,MFE
8950,AFY4KVF499,MFF
8951,AFY4KIFEWE,MFG
8952,AFY4KI3FP7,MFH
8953,AFY4KHR83Y,MFI
8954,AFY4KGRERW,MFJ
8955,AFY4K4R7R4,MFK
8956,AFY4K3GYIR,MFL
8957,AFY4K1KAEP,MFM
8958,AFY4JXYU4N,MFN
8959,AFY4JWP1BX,MFO
8960,AFY4JKB1E9,MFP
8961,AFY4JI611R,MFQ
8962,AFY4JH97AD,MFR
8963,AFY4JCAV6E,MFS
8964,AFY4JBCN79,MFT
8965,AFY4J4N46N,MFU
8966,AFY4J3S1E7,MFV
8967,AFY4J35Z5G,MFW
8968,AFY4IZ02VI,MFX
8969,AFY4IYYSS9,MFY
8970,AFY4IWGFRE,MFZ
9120,AFY19RJXC1,MLT
9121,AFY19R44CK,MLU
9122,AFY19QKF4T,MLV
9123,AFY1951Z8N,MLW
9124,AFY18XB0UU,MLX
9125,AFY18LBCGX,MLY
9126,AFY18L27DH,MLZ
9127,AFY0TW99WD,MMA
9128,AFY0TS9FLD,MMB
9129,AFY0TQ2JJE,MMC
9130,AFY0TQ2BD6,MMD
9131,AFY0TI2CSJ,MME
9132,AFY0T5Z41B,MMF
9133,AFY0T4Z3XW,MMG
9134,AFY0T4RK2D,MMH
9135,AFY0SS5J5S,MMI
9136,AFY0SLYHZL,MMJ
9137,AFY0SL1A2Q,MMK
9138,AFY0SKAF9E,MML
9139,AFY0SCS98S,MMM
9140,AFY0S7JFEL,MMN
9141,AFY0S7HZJR,MMO
9142,AFY0RZMUH0,MMP
9143,AFY0RVCM5B,MMQ
9144,AFY0RTMV0N,MMR
9145,AFY0RNQ8Q5,MMS
9146,AFY0RNAMZ9,MMT
9147,AFY0REIIJQ,MMU
9148,AFY0R9JX5Q,MMV
9149,AFY0R3ATAA,MMW
9150,AFY0QQ503Q,MMX
9151,AFY0QPUPNA,MMY
9152,AFY0QPI1QT,MMZ
9153,AFY0QNZVSL,MNA
9154,AFY0QMLBKG,MNB
9155,AFY0Q4NJMY,MNC
9156,AFY0PRAA7M,MND
9157,AFY0PQNJHL,MNE
9158,AFY09UU168,MNF
9159,AFY09Q7NKM,MNG
9160,AFY09NYRTQ,MNH
9161,AFY09ND0RY,MNI
9162,AFY09IKEKE,MNJ
9163,AFY09FP0S0,MNK
9164,AFY0997L1E,MNL
9165,AFY08WEWII,MNM
9166,AFY08VUHQT,MNN
9167,AFY08QP7PI,MNO
9168,AFY08QIGPP,MNP
9169,AFY08PBEF3,MNQ
9170,AFY08C99S3,MNR
9171,AFY08BS8PV,MNS
9172,AFY087AP2K,MNT
9173,AFY0876CAX,MNU
9174,AFY085US3K,MNV
9175,AFY084QH5L,MNW
9176,AFY083M8KG,MNX
9177,AFY07LHV2S,MNY
9178,AFY07CR1FQ,MNZ
9179,AFY077IA6I,MOA
9180,AFY075VD9I,MOB
9181,AFY075IZJT,MOC
9182,AFY06ZGAQQ,MOD
9183,AFY06NVLIF,MOE
9184,AFY06NV7IQ,MOF
9185,AFY06MN1ME,MOG
9186,AFY06KIJG9,MOH
9187,AFY05QMCZR,MOI
9188,AFY05HJNAW,MOJ
9189,AFXZQW46PL,MOK
9190,AFXZQLWLQE,MOL
9191,AFXZQLJN1L,MOM
9192,AFXZQGQER7,MON
9193,AFXZQEA8KA,MOO
9194,AFXZQ8YQGP,MOP
9195,AFXZQ0YP2B,MOQ
9196,AFXZQ0XQF0,MOR
9197,AFXZPUULHU,MOS
9198,AFXZPPN6AU,MOT
9199,AFXZPHKGS7,MOU
9200,AFXZPBDJMQ,MOV
9201,AFXZP9L3AC,MOW
9202,AFXZP5ZK0B,MOX
9203,AFXZP54ZUN,MOY
9204,AFXZP4Q7X2,MOZ
9205,AFXZP4N2TI,MPA
9206,AFXZNKNHHK,MPB
9207,AFXZNK6S96,MPC
9208,AFXZN4KRK9,MPD
9209,AFXZN0LWER,MPE
9210,AFXZMS7419,MPF
9211,AFXZMMEG6S,MPG
9212,AFXZMLLQTZ,MPH
9213,AFXZMLBU8M,MPI
9214,AFXZMJU6G9,MPJ
9215,AFXZM5P5LC,MPK
9216,AFXZLTS9SA,MPL
9217,AFXZLNTL92,MPM
9218,AFXZLN9VSQ,MPN
9219,AFXZLKPEA0,MPO
9220,AFXZLHMBK0,MPP
9221,AFXZ6SI3WU,MPQ
9222,AFXZ6KXDMA,MPR
9223,AFXZ6KS3KJ,MPS
9224,AFXZ6F76DP,MPT
9225,AFXZ67I41W,MPU
9226,AFXZ62ARBB,MPV
9227,AFXZ60Z37E,MPW
9228,AFXZ5LZKAQ,MPX
9229,AFXZ5LG4YT,MPY
9230,AFXZ5ENXSK,MPZ
9231,AFXZ59XWSU,MQA
9232,AFXZ59E888,MQB
9233,AFXZ57N69B,MQC
9234,AFXZ51NF2H,MQD
9235,AFXZ4UECMT,MQE
9236,AFXZ4U7ADQ,MQF
9237,AFXZ4IENGE,MQG
9238,AFXZ4I9Q1W,MQH
9239,AFXZ4B9C5R,MQI
9240,AFXZ43TC8T,MQJ
9241,AFXZ3ZR43T,MQK
9242,AFXZ3WPPY0,MQL
9243,AFXZ3SANNC,MQM
9244,AFXZ3PLBYW,MQN
9245,AFXZ3LASN6,MQO
9246,AFXZ3KAMJN,MQP
9247,AFXZ3JEL6T,MQQ
9248,AFXZ3JC2VH,MQR
9249,AFXZ3D64N2,MQS
9250,AFXZ2XWG1T,MQT
9251,AFXZ2LM1WI,MQU
9252,AFXYMLQ172,MQV
9253,AFXYMEB8GV,MQW
9254,AFXYM08UE3,MQX
9255,AFXYLMY9FR,MQY
9256,AFXYL7R6Z9,MQZ
9257,AFXYL19PBQ,MRA
9258,AFXYK25Q9S,MRB
9259,AFXYJ4PEMY,MRC
9260,AFXYIPSW6E,MRD
9261,AFXY3NJDK3,MRE
9262,AFXY3B96NW,MRF
9263,AFXY2TBMKL,MRG
9264,AFXY2L0KRF,MRH
9265,AFXY2BRESB,MRI
9266,AFXY289JE0,MRJ
9267,AFXY2786XF,MRK
9268,AFXY27833F,MRL
9269,AFXY205WVJ,MRM
9419,AFXUA2YD2X,MXG
9420,AFXU9V72PW,MXH
9421,AFXU99AUES,MXI
9422,AFXU94M8A6,MXJ
9423,AFXU92TJL0,MXK
9424,AFXU8RS70E,MXL
9425,AFXU8CKG20,MXM
9426,AFXU8C3AI2,MXN
9427,AFXU8BF5JI,MXO
9428,AFXU7J6YIL,MXP
9429,AFXU7C4W6E,MXQ
9430,AFXU6LY3HV,MXR
9431,AFXU6E21Q9,MXS
9432,AFXU682FSY,MXT
9433,AFXTREENB8,MXU
9434,AFXTRBYZ7Z,MXV
9435,AFXTR7HB19,MXW
9436,AFXTQTHB7W,MXX
9437,AFXTQFEZSI,MXY
9438,AFXTQFEYUX,MXZ
9439,AFXTQF8V7F,MYA
9440,AFXTQ8HU5X,MYB
9441,AFXTQ1M06B,MYC
9442,AFXTQ1IJFN,MYD
9443,AFXTPTWEEJ,MYE
9444,AFXTPTMR6K,MYF
9445,AFXTPPUAGZ,MYG
9446,AFXTPNZA49,MYH
9447,AFXTPM8KI0,MYI
9448,AFXTPBIM34,MYJ
9449,AFXTP8Z7R2,MYK
9450,AFXTP5HR72,MYL
9451,AFXTP3XL88,MYM
9452,AFXTNYXR02,MYN
9453,AFXTNVIRPM,MYO
9454,AFXTNSG7FH,MYP
9455,AFXTNDIRJG,MYQ
9456,AFXTNCL4VF,MYR
9457,AFXTNCEKAH,MYS
9458,AFXTNBZTPL,MYT
9459,AFXTN6V0QW,MYU
9460,AFXTN6MVGG,MYV
9461,AFXTN6BRB2,MYW
9462,AFXTN64MM1,MYX
9463,AFXTMXEBVM,MYY
9464,AFXTM5RC7P,MYZ
9465,AFXTM2LEVK,MZA
9466,AFXT7E1X2S,MZB
9467,AFXT7AS2E0,MZC
9468,AFXT77PSN5,MZD
9469,AFXT76U8SR,MZE
9470,AFXT70CY1P,MZF
9471,AFXT6RLWRC,MZG
9472,AFXT6LZR4J,MZH
9473,AFXT6LWUI2,MZI
9474,AFXT66PMBA,MZJ
9475,AFXT5ZQ9F0,MZK
9476,AFXT5ZGA9E,MZL
9477,AFXT5YWMAE,MZM
9478,AFXT5SBCD7,MZN
9479,AFXT5M3Y34,MZO
9480,AFXT5LSH8R,MZP
9481,AFXT597225,MZQ
9482,AFXT592QQH,MZR
9483,AFXT52VZ3R,MZS
9484,AFXT4UBVMW,MZT
9485,AFXT4QTKAX,MZU
9486,AFXT4J9D3U,MZV
9487,AFXT4FP8S2,MZW
9488,AFXT4BY4MC,MZX
9489,AFXT4ALP9Q,MZY
9490,AFXT49QH26,MZZ
9491,AFXT49GQ99,NAA
9492,AFXT45U6VB,NAB
9493,AFXT45JVRQ,NAC
9494,AFXT44JKYU,NAD
9495,AFXT3SU9UC,NAE
9496,AFXT3HWHRX,NAF
9497,AFXT3DPBLD,NAG
9498,AFXT36H4E7,NAH
9499,AFXT34EFLT,NAI
9500,AFXT34APU3,NAJ
9501,AFXSN4WY4D,NAK
9502,AFXSN4UNYJ,NAL
9503,AFXSMRKXHV,NAM
9504,AFXSMRKRLX,NAN
9505,AFXSMKQK78,NAO
9506,AFXSMJKU0K,NAP
9507,AFXSMCHSW1,NAQ
9508,AFXSM1GFZJ,NAR
9509,AFXSLZDB7M,NAS
9510,AFXSLS5AH7,NAT
9511,AFXSLRV88B,NAU
9512,AFXSLRKEE6,NAV
9513,AFXSLLC65G,NAW
9514,AFXSLL0BLW,NAX
9515,AFXSLJ7VVS,NAY
9516,AFXSL9E64U,NAZ
9517,AFXSL97R44,NBA
9518,AFXSL6E0ZE,NBB
9519,AFXSL1IZZ9,NBC
9520,AFXSL12QCH,NBD
9521,AFXSKZWDMK,NBE
9522,AFXSKZN64F,NBF
9523,AFXSKSVM5K,NBG
9524,AFXSKGPIFI,NBH
9525,AFXSKFTB38,NBI
9526,AFXSKES2ZQ,NBJ
9527,AFXSK877BC,NBK
9528,AFXSK7LB91,NBL
9529,AFXSK3MMBU,NBM
9530,AFXSJQEKP7,NBN
9531,AFXSJC3CB3,NBO
9532,AFXSJAEYNS,NBP
9533,AFXSJACG9F,NBQ
9534,AFXSJ4I2NI,NBR
9535,AFXSIYJVWW,NBS
9536,AFXSIYFMDZ,NBT
9537,AFXS43FPKS,NBU
9538,AFXS4325P5,NBV
9539,AFXS41UT6W,NBW
9540,AFXS3PXQD7,NBX
9541,AFXS3P7KDP,NBY
9542,AFXS3MUR3R,NBZ
9543,AFXS3BNFPW,NCA
9544,AFXS35798M,NCB
9545,AFXS340NV7,NCC
9546,AFXS2YQR78,NCD
9547,AFXS2XPBFN,NCE
9548,AFXS2PXK2N,NCF
9549,AFXS2KSZVB,NCG
9550,AFXS2KNNDX,NCH
9551,AFXS2J7ME6,NCI
9552,AFXS2C0TP8,NCJ
9553,AFXS2182Q3,NCK
9554,AFXS1TA5W3,NCL
9555,AFXS1SALKB,NCM
9556,AFXS1S12HX,NCN
9557,AFXS1M2VGV,NCO
9558,AFXS1E7WW0,NCP
9559,AFXS1CUNFG,NCQ
9560,AFXS167L5R,NCR
9561,AFXS133BVW,NCS
9562,AFXS12WA95,NCT
9563,AFXS1246Q2,NCU
9564,AFXS11U0FH,NCV
9565,AFXS0MZG1F,NCW
9566,AFXS0F8B79,NCX
9567,AFXS08Z028,NCY
9568,AFXS038J68,NCZ
14353,AFJZEKX2EF,UFA
14354,AFJZEF7ZMW,UFB
14355,AFJZE7QFQK,UFC
14356,AFJZE08QTL,UFD
14357,AFJZDZSUBU,UFE
14358,AFJZDW1WCG,UFF
14359,AFJZDF458G,UFG
14360,AFJZDBXQRN,UFH
14361,AFJZD97DXL,UFI
14362,AFJZD204ZC,UFJ
14363,AFJZCXFTV4,UFK
14364,AFJZCXFPX5,UFL
14365,AFJZCVSBFI,UFM
14366,AFJZCH1W0V,UFN
14367,AFJZCDIQR8,UFO
14368,AFJZCCGBPF,UFP
14369,AFJZBWWFSM,UFQ
14370,AFJZBLH7GL,UFR
14371,AFJZBKH5Q5,UFS
14372,AFJZBJT36X,UFT
14373,AFJZBIXPNG,UFU
14374,AFJZBE9V25,UFV
14375,AFJZAZRK23,UFW
14376,AFJZAE5CMJ,UFX
14377,AFJZA9LPPR,UFY
14378,AFJYVL8D1D,UFZ
14379,AFJYVF8MK7,UGA
14380,AFJYVE1BIW,UGB
14381,AFJYVDIJEB,UGC
14382,AFJYV55ZN1,UGD
14383,AFJYUTZ516,UGE
14384,AFJYUKTL8Z,UGF
14385,AFJYUGJ44K,UGG
14386,AFJYUEGQT4,UGH
14387,AFJYUDN29L,UGI
14388,AFJYUDDYJJ,UGJ
14389,AFJYU17DA9,UGK
14390,AFJYU0UXM3,UGL
14391,AFJYU0BP9U,UGM
14392,AFJYTW5IWD,UGN
14393,AFJYTVZN6I,UGO
14394,AFJYTINVGR,UGP
14395,AFJYTHLH6V,UGQ
14396,AFJYTA4SAF,UGR
14397,AFJYT2JIST,UGS
14398,AFJYT2GPVF,UGT
14399,AFJYSWTETF,UGU
14400,AFJYSR5GMH,UGV
14401,AFJYSPW5B1,UGW
14402,AFJYSPAIJ0,UGX
14403,AFJYSP39KB,UGY
14404,AFJYSNATLS,UGZ
14405,AFJYSHLE2B,UHA
14406,AFJYSC335B,UHB
14407,AFJYSBZF84,UHC
14408,AFJY7JPISS,UHD
14409,AFJY7CYYVC,UHE
14410,AFJY7C71XH,UHF
14411,AFJXSC9QAN,UHG
14412,AFJXSB0ULP,UHH
14413,AFJXRZ07M7,UHI
14414,AFJXRXLQ87,UHJ
14415,AFJXRIAJ59,UHK
14416,AFJXRHC7IH,UHL
14417,AFJXRB1FTS,UHM
14418,AFJXR5JJKL,UHN
14419,AFJXQJLR2C,UHO
14420,AFJXQJ3HU9,UHP
14421,AFJXQDHYDD,UHQ
14422,AFJXPUS6KM,UHR
14423,AFJXPP404I,UHS
14424,AFJXPN6L32,UHT
14425,AFJXPFDGVB,UHU
14426,AFJXPEMKMN,UHV
14427,AFJXP9SK49,UHW
14428,AFJXP804CB,UHX
14429,AFJXP1FZ0D,UHY
14430,AFJXNFL3DP,UHZ
14431,AFJXN62V2K,UIA
14432,AFJX8GGPCV,UIB
14433,AFJX89UCIE,UIC
14434,AFJX7XRKEA,UID
14435,AFJX7V0V38,UIE
14436,AFJX7UJLQI,UIF
14437,AFJX7H2T4Q,UIG
14438,AFJX7AVXS4,UIH
14439,AFJX76C936,UII
14440,AFJX768AKW,UIJ
14441,AFJX766D1M,UIK
14442,AFJWLBEFU6,UIL
14443,AFJWL6V05H,UIM
14444,AFJWL6RICQ,UIN
14445,AFJWL6HBF7,UIO
14446,AFJWL6GVQB,UIP
14447,AFJWL6EVYT,UIQ
14448,AFJWKU96T7,UIR
14449,AFJWKSII6J,UIS
14450,AFJWKGIRIY,UIT
14451,AFJWKD2WPJ,UIU
14452,AFJWK6LG27,UIV
14453,AFJWK6A6SE,UIW
14454,AFJWK35FHR,UIX
14455,AFJW5DFGDL,UIY
14456,AFJW5C3G37,UIZ
14457,AFJW58HKUX,UJA
14458,AFJW57AR95,UJB
14459,AFJW4YDF13,UJC
14460,AFJW4N3N7U,UJD
14461,AFJW4MAU1C,UJE
14462,AFJW48G6AJ,UJF
14463,AFJW46ZL59,UJG
14464,AFJW42T2IR,UJH
14465,AFJW3UBSQG,UJI
14466,AFJW3NGN3Q,UJJ
14467,AFJW3NE507,UJK
14468,AFJW3F1YEI,UJL
14469,AFJW3BEGQU,UJM
14470,AFJW3ARBY3,UJN
14471,AFJW355H76,UJO
14472,AFJW2WT2YW,UJP
14473,AFJW2V7S8Z,UJQ
14474,AFJW2R9PET,UJR
14475,AFJW2NP2YR,UJS
14476,AFJW2JCSUN,UJT
14477,AFJW2IJBAB,UJU
14478,AFJW26EDUL,UJV
14479,AFJW253PGJ,UJW
14480,AFJW24R09K,UJX
14481,AFJW24LQMB,UJY
14482,AFJW1ZVK06,UJZ
14483,AFJW1L3GZJ,UKA
14484,AFJW1KH2ZP,UKB
14485,AFJW17Y7JX,UKC
14486,AFJW17MB4N,UKD
14487,AFJW16WKXN,UKE
14488,AFJW16VYHW,UKF
14489,AFJW0ZPDWD,UKG
14490,AFJVL72H7L,UKH
14491,AFJVL5KG22,UKI
14492,AFJVL5F917,UKJ
14493,AFJVL4WMPV,UKK
14494,AFJVKR1EKV,UKL
14495,AFJVKQPY9H,UKM
14496,AFJVKCMNIV,UKN
14497,AFJVK6GIMK,UKO
14498,AFJVK5NJZ4,UKP
14499,AFJVJUI7FC,UKQ
14500,AFJVJTE9QX,UKR
14501,AFJVJMSX5F,UKS
14652,AFJSASRCIF,UQN
14653,AFJSASBMK8,UQO
14654,AFJSARP10I,UQP
14655,AFJSARERQW,UQQ
14656,AFJSAJQJGX,UQR
14657,AFJSAILAIU,UQS
14658,AFJSADP7WN,UQT
14659,AFJS9Z5U5L,UQU
14660,AFJS9KTX6J,UQV
14661,AFJS9EWJDY,UQW
14662,AFJS9ETXV9,UQX
14663,AFJS99MIDP,UQY
14664,AFJS99GZP2,UQZ
14665,AFJS97YDZJ,URA
14666,AFJS96UHI1,URB
14667,AFJS8ZYI5R,URC
14668,AFJS8WP0PH,URD
14669,AFJS8VD2N7,URE
14670,AFJS8TLU3V,URF
14671,AFJS8G66RL,URG
14672,AFJS7YM6DX,URH
14673,AFJS7UYKWC,URI
14674,AFJS7RS5E4,URJ
14675,AFJRT124DE,URK
14676,AFJRSXDHZ7,URL
14677,AFJRSV41CL,URM
14678,AFJRSUTFR4,URN
14679,AFJRSTMQ84,URO
14680,AFJRSCA35V,URP
14681,AFJRS448S9,URQ
14682,AFJRRXLPEW,URR
14683,AFJRRVL91Z,URS
14684,AFJRRQLQGQ,URT
14685,AFJRRQCIT3,URU
14686,AFJRRJVHJF,URV
14687,AFJRRHJAM7,URW
14688,AFJRRD7DVS,URX
14689,AFJRRBHFB8,URY
14690,AFJRRB80BL,URZ
14691,AFJRR4PT4K,USA
14692,AFJRQXTU46,USB
14693,AFJRQT2UWF,USC
14694,AFJRQFHPIB,USD
14695,AFJRQCJCWM,USE
14696,AFJRQ7ARQ2,USF
14697,AFJRQ10T8X,USG
14698,AFJRQ07V95,USH
14699,AFJRPZKJKC,USI
14700,AFJRPZ418X,USJ
14701,AFJRPTF4DN,USK
14702,AFJRPTCGR2,USL
14703,AFJRPNZ1J8,USM
14704,AFJRPEWFS9,USN
14705,AFJRNPT5LL,USO
14706,AFJR8UYEI5,USP
14707,AFJR8TQAFM,USQ
14708,AFJR8TH5W4,USR
14709,AFJR8P71AQ,USS
14710,AFJR8LTMPX,UST
14711,AFJR8E3918,USU
14712,AFJR8B0F82,USV
14713,AFJR83VHPJ,USW
14714,AFJR812EKN,USX
14715,AFJR7UYF3H,USY
14716,AFJR7U808M,USZ
14717,AFJR7QR0DL,UTA
14718,AFJR7NM17N,UTB
14719,AFJR7NL6UX,UTC
14720,AFJR7FWFJL,UTD
14721,AFJR7AWUXI,UTE
14722,AFJR7AASCW,UTF
14723,AFJR6WD5B3,UTG
14724,AFJR6SLNF3,UTH
14725,AFJR6QPTDZ,UTI
14726,AFJR6HJHJ1,UTJ
14727,AFJR6CFXML,UTK
14728,AFJR66PGJY,UTL
